TerritoryCode,TerritoryName,TerritoryType,ComplianceDomainCode,ComplianceDomain,SourceID,ResourceName,URL,UsageNote
EMEA-EU,European Union,Supranational,PRIV,Data protection & privacy,SRC-IAPP-PRIVACY-DIR,Global privacy law and DPA directory,https://iapp.org/resources/global-privacy-directory,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,PRIV,Data protection & privacy,SRC-EDPB,European Data Protection Board,https://www.edpb.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,PRIV,Data protection & privacy,SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,PRIV,Data protection & privacy,SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,CYBER,Cybersecurity & digital resilience,SRC-ITU,International Telecommunication Union,https://www.itu.int/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,CYBER,Cybersecurity & digital resilience,SRC-ITU-DIR,ITU Global Directory,https://www.itu.int/GlobalDirectory/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,CYBER,Cybersecurity & digital resilience,SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,CYBER,Cybersecurity & digital resilience,SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,FIN,"Banking, securities, payments & AML",SRC-IOSCO,IOSCO ordinary members,https://www.iosco.org/v2/about/?subsection=membership,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,FIN,"Banking, securities, payments & AML",SRC-BIS-CENTRALBANKS,Central bank and monetary authority websites,https://www.bis.org/cbanks.htm,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,FIN,"Banking, securities, payments & AML",SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,FIN,"Banking, securities, payments & AML",SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,INS,Insurance,SRC-IAIS,IAIS insurance supervisors and regulators,https://www.iais.org/about-the-iais/iais-members/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,INS,Insurance,SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,INS,Insurance,SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,HEALTH,"Healthcare, medical products & public health",SRC-WHO-WLA,WHO-Listed Authorities framework,https://www.who.int/initiatives/who-listed-authority-reg-authorities,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,HEALTH,"Healthcare, medical products & public health",SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,HEALTH,"Healthcare, medical products & public health",SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,FOOD,"Food, beverage & agriculture",SRC-FAOLEX,"FAOLEX food, agriculture and natural resource law database",https://www.fao.org/faolex/en/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,FOOD,"Food, beverage & agriculture",SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,FOOD,"Food, beverage & agriculture",SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENV,"Environment, climate & natural resources",SRC-ECOLEX,ECOLEX environmental law gateway,https://www.ecolex.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENV,"Environment, climate & natural resources",SRC-FAOLEX,"FAOLEX food, agriculture and natural resource law database",https://www.fao.org/faolex/en/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENV,"Environment, climate & natural resources",SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENV,"Environment, climate & natural resources",SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENERGY,Energy & utilities,SRC-ECOLEX,ECOLEX environmental law gateway,https://www.ecolex.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENERGY,Energy & utilities,SRC-FAOLEX,"FAOLEX food, agriculture and natural resource law database",https://www.fao.org/faolex/en/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENERGY,Energy & utilities,SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,ENERGY,Energy & utilities,SRC-EC,European Commission,https://commission.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,TELCO,"Telecommunications, media & broadcasting",SRC-ITU,International Telecommunication Union,https://www.itu.int/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,TELCO,"Telecommunications, media & broadcasting",SRC-ITU-DIR,ITU Global Directory,https://www.itu.int/GlobalDirectory/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
EMEA-EU,European Union,Supranational,TELCO,"Telecommunications, media & broadcasting",SRC-EURLEX,EUR-Lex EU law database,https://eur-lex.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
